id,title,description,image_prompt,tags,categories,price,player_count_min,player_count_max,play_time_minutes,publisher,designer,release_year,image_url,created_at,updated_at,description_vector
898,"Ego Tactical","Ego Tactical opens like a classic Strategy game, then quickly reveals Legacy layers that reward long-form table memory. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Core turns revolve around programmed actions: commit actions, resolve conflicts, then pivot as event decks introduce 8 escalating complications. If your table likes post-game debriefs, Ego Tactical will spark them—nearly every finale feels earned, messy, and memorable.",,Solo|Miniatures|Legacy,Strategy,21.53,1,10,169,"Nimbus Games","Nico Valdez",2014,/images/fixtures/game_0898.png,2025-05-13T18:48:56+00:00,2026-03-26T10:29:41+00:00,"-0.9759,0.7843,0.6807,-0.697,0.2763,0.7743,0.4076,0.2298"
899,"Trailblazers: Gang of Dice","Trailblazers: Gang of Dice frames city-building tension as a living sandbox: each scenario escalates pressure while 1–5 players teams improvise around shifting incentives. Your group manages predictable economies while chasing milestone bonuses; by chapter 7 the board can contain over 23 modular tiles. Win or lose, Trailblazers: Gang of Dice tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Legacy|Solo|Engine Building|Tile Laying",Party,47.04,1,10,76,"Indigo Forge","Lena Ortiz",2014,/images/fixtures/game_0899.png,2025-06-19T10:26:32+00:00,2026-03-26T10:29:41+00:00,"-0.6614,0.6492,0.3046,-0.4377,0.2419,0.762,-0.3471,-0.8479"
900,"Nana: Observatory","Nana: Observatory opens like a classic Deck Building game, then quickly reveals Dice layers that reward long-form table memory. Your group manages swingy economies while chasing milestone bonuses; by chapter 6 the board can contain over 14 modular tiles. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Campaign|Dice|Engine Building","Deck Building",54.28,4,8,72,"Indigo Forge","Akira Flynn",2017,/images/fixtures/game_0900.png,2025-05-12T09:34:35+00:00,2026-03-26T10:29:41+00:00,"0.2725,-0.6304,0.3287,0.8648,-0.9192,-0.6981,0.5322,0.9846"
901,"Persistent Guild","Persistent Guild is a brain-burner Party title for 1–8 players that leans into Solo, Legacy, Dice and Miniatures and simultaneous planning play. Its Party framework encourages risky pivots, especially once table politics reshape priorities. Action windows stay short, but consequence chains run long, especially in sessions around 171 minutes where adaptation beats scripted play. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. If your table likes post-game debriefs, Persistent Guild will spark them—nearly every finale feels earned, messy, and memorable.",,Solo|Legacy|Dice|Miniatures,Party,46.54,3,9,110,"Clockwork Labs","Nico Valdez",2023,/images/fixtures/game_0901.png,2025-08-08T05:30:06+00:00,2026-03-26T10:29:41+00:00,"0.343,-0.4238,0.2613,-0.7493,0.4082,0.768,0.0546,-0.6949"
902,"Tigris and Euphrates Expressive","At its core, Tigris and Euphrates Expressive is a Strategy design where Cards and Legacy mechanisms collide with draft-and-resolve rounds pacing for 2–7 players groups. A standout mechanic tied to Legacy means even safe plans can collapse if opponents read your tempo one round ahead. Round structure forces meaningful tradeoffs between tempo and efficiency; over 7 chapters, even small resource leaks become strategic liabilities. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,Cards|Legacy,Strategy,37.85,1,10,106,"Clockwork Labs","Elliot Mercer",1991,/images/fixtures/game_0902.png,2025-05-03T20:14:39+00:00,2026-03-26T10:29:41+00:00,"-0.1832,0.5813,0.2461,-0.0003,-0.5736,-0.12,0.8715,0.3337"
903,"Gang of Dice Tactical","Built around Family systems, Gang of Dice Tactical pushes Cards choices across 9 linked sessions and rewards tables that enjoy guild conspiracies. Core turns revolve around draft-and-resolve rounds: commit actions, resolve conflicts, then pivot as event decks introduce 5 escalating complications. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,Legacy|Cards|Campaign|Miniatures,Family,29.06,1,6,31,"Indigo Forge","Elliot Mercer",1994,/images/fixtures/game_0903.png,2026-03-08T20:39:12+00:00,2026-03-26T10:29:41+00:00,"0.7614,0.4052,-0.3256,-0.0583,-0.3378,0.0081,0.7935,0.6576"
904,"Vibrant Alliance","Vibrant Alliance is a expert optimization Abstract title for 1–3 players that leans into Tile Laying and Miniatures and real-time bursts play. Its Abstract framework encourages risky pivots, especially once table politics reshape priorities. Your group manages predictable economies while chasing milestone bonuses; by chapter 7 the board can contain over 23 modular tiles. Because scoring vectors drift over time, tables that over-specialize early often get punished once Miniatures effects begin stacking. Veteran groups report that Vibrant Alliance shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Tile Laying|Miniatures",Abstract,67.13,3,6,37,"Arcana Works","Soraya Kline",1995,/images/fixtures/game_0904.png,2026-01-25T12:56:18+00:00,2026-03-26T10:29:41+00:00,"-0.5888,-0.0727,-0.6494,-0.4325,-0.9688,0.6299,-0.5076,0.0099"
905,"Island for Maze","Part campaign and part systems puzzle, Island for Maze asks 2–4 players players to master Thematic priorities under tight pressure. By mid-campaign, 7 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Win or lose, Island for Maze tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,Legacy|Solo|Miniatures,Thematic,40.23,3,7,56,"Indigo Forge","Nico Valdez",2003,/images/fixtures/game_0905.png,2025-07-05T09:43:31+00:00,2026-03-26T10:29:41+00:00,"0.6136,0.9205,0.551,-0.8155,0.7149,-0.6384,-0.2045,0.1088"
906,"Gang of Dice: Bazaar","Gang of Dice: Bazaar frames frontier diplomacy as a living sandbox: each scenario escalates pressure while 2–4 players teams improvise around shifting incentives. Its Abstract framework encourages risky pivots, especially once table politics reshape priorities. Map states remain highly legible despite scale; by late game, up to 25 tiles and layered markers support deep positional planning. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. If your table likes post-game debriefs, Gang of Dice: Bazaar will spark them—nearly every finale feels earned, messy, and memorable.",,"Cards|Legacy|Engine Building|Campaign",Abstract,71.36,2,8,111,"Arcana Works","Soraya Kline",2001,/images/fixtures/game_0906.png,2025-06-05T19:52:48+00:00,2026-03-26T10:29:41+00:00,"-0.7469,0.2235,-0.2065,-0.3825,0.2371,-0.8107,-0.2613,-0.6115"
907,"Orbit: Nana","Designed for brain-burner tables, Orbit: Nana channels merchant drama into a ruleset that stays readable while outcomes stay unpredictable. Economy rails are intentionally unstable: once players trigger threshold events, 9 new scoring hooks reshape optimal lines. If your table likes post-game debriefs, Orbit: Nana will spark them—nearly every finale feels earned, messy, and memorable.",,Legacy|Campaign|Miniatures,Thematic,64.25,4,5,129,"Nimbus Games","Nico Valdez",1991,/images/fixtures/game_0907.png,2025-07-27T15:10:17+00:00,2026-03-26T10:29:41+00:00,"0.499,-0.2921,0.5535,0.6595,0.5875,-0.2083,0.951,0.8887"
908,"Trio of Trio","Designed for brain-burner tables, Trio of Trio channels guild conspiracies into a ruleset that stays readable while outcomes stay unpredictable. Because scoring vectors drift over time, tables that over-specialize early often get punished once Tile Laying effects begin stacking. Core turns revolve around initiative bidding: commit actions, resolve conflicts, then pivot as event decks introduce 4 escalating complications. Only adaptable crews master Trio of Trio, where neutral factions can be bribed to swing regional control and long-term planning matter as much as tactical brilliance.",,"Engine Building|Cards|Legacy|Tile Laying",Co-op,61.28,2,5,57,"Nimbus Games","Lena Ortiz",2024,/images/fixtures/game_0908.png,2025-06-25T18:18:37+00:00,2026-03-26T10:29:41+00:00,"-0.5666,-0.1685,0.7404,0.3874,-0.381,-0.6693,-0.2358,-0.0148"
909,"Azul: Island","Part campaign and part systems puzzle, Azul: Island asks 1–6 players players to master Eurogame priorities under risk-loaded pressure. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Action windows stay short, but consequence chains run long, especially in sessions around 159 minutes where adaptation beats scripted play. Few designs blend Eurogame and Miniatures this smoothly while remaining approachable across varied player counts.",,Miniatures|Campaign,Eurogame,77.84,1,8,84,"Arcana Works","Marcus Thorne",2000,/images/fixtures/game_0909.png,2025-09-01T05:40:07+00:00,2026-03-26T10:29:41+00:00,"0.1406,0.3276,0.6199,0.259,-0.0371,-0.3624,-0.8592,-0.324"
910,"Classy Conclave","Designed for brain-burner tables, Classy Conclave channels merchant drama into a ruleset that stays readable while outcomes stay unpredictable. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Your group manages risk-loaded economies while chasing milestone bonuses; by chapter 3 the board can contain over 18 modular tiles. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Cards|Engine Building",Party,76.52,3,7,149,"Silver Oak Studio","Elliot Mercer",2012,/images/fixtures/game_0910.png,2025-05-08T18:29:41+00:00,2026-03-26T10:29:41+00:00,"-0.975,-0.0714,-0.3005,-0.8179,-0.2981,0.5834,0.8185,-0.3746"
911,"Azul of Scout","At its core, Azul of Scout is a Abstract design where Solo, Miniatures, Tile Laying and Engine Building mechanisms collide with real-time bursts pacing for 2–8 players groups. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Action windows stay short, but consequence chains run long, especially in sessions around 91 minutes where adaptation beats scripted play. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Solo|Miniatures|Tile Laying|Engine Building",Abstract,26.74,2,10,78,"Clockwork Labs","Lena Ortiz",2017,/images/fixtures/game_0911.png,2025-06-21T14:15:38+00:00,2026-03-26T10:29:41+00:00,"-0.2047,0.0401,0.5639,0.0321,-0.8076,0.3477,0.9489,-0.7602"
912,"Orbit of Council","Orbit of Council is a campaign-first Abstract title for 2–3 players that leans into Legacy, Cards and Tile Laying and programmed actions play. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Core turns revolve around programmed actions: commit actions, resolve conflicts, then pivot as event decks introduce 9 escalating complications. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Legacy|Cards|Tile Laying",Abstract,44.39,2,10,162,"Silver Oak Studio","Elliot Mercer",2020,/images/fixtures/game_0912.png,2025-04-16T14:25:02+00:00,2026-03-26T10:29:41+00:00,"-0.1611,-0.2221,0.9344,-0.6546,-0.8216,0.8735,-0.992,-0.1737"
913,"Epic Guild","Part campaign and part systems puzzle, Epic Guild asks 2–5 players players to master Party priorities under scarce pressure. Round structure forces meaningful tradeoffs between tempo and efficiency; over 4 chapters, even small resource leaks become strategic liabilities. If your table likes post-game debriefs, Epic Guild will spark them—nearly every finale feels earned, messy, and memorable.",,"Cards|Dice|Tile Laying|Campaign",Party,35.93,4,9,162,"Indigo Forge","Akira Flynn",2022,/images/fixtures/game_0913.png,2025-05-21T09:11:54+00:00,2026-03-26T10:29:41+00:00,"0.9659,0.7686,0.616,0.6098,0.0579,-0.6081,0.0663,-0.5152"
914,"Scout: Zoo Vadis","Scout: Zoo Vadis blends Eurogame structure with Solo chaos, delivering 56-minute arcs where every decision compounds into later chapters. Its Eurogame framework encourages risky pivots, especially once table politics reshape priorities. By mid-campaign, 5 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,Solo|Miniatures,Eurogame,24.57,2,7,134,"Arcana Works","Lena Ortiz",2010,/images/fixtures/game_0914.png,2026-03-13T23:53:22+00:00,2026-03-26T10:29:41+00:00,"0.1955,-0.6765,-0.9082,0.8889,-0.6959,0.7382,-0.3042,-0.9131"
