id,title,description,image_prompt,tags,categories,price,player_count_min,player_count_max,play_time_minutes,publisher,designer,release_year,image_url,created_at,updated_at,description_vector
821,"Ichor Ironclad","Built around Deck Building systems, Ichor Ironclad pushes Solo choices across 5 linked sessions and rewards tables that enjoy expedition survival. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Map states remain highly legible despite scale; by late game, up to 19 tiles and layered markers support deep positional planning. Few designs blend Deck Building and Solo this smoothly while remaining approachable across varied player counts.",,"Solo|Cards|Campaign|Engine Building","Deck Building",59.67,2,6,72,"Silver Oak Studio","Soraya Kline",2008,/images/fixtures/game_0821.png,2026-02-10T22:35:41+00:00,2026-03-25T06:22:59+00:00,"-0.1697,0.6686,-0.215,0.7932,0.7973,0.0169,-0.0597,0.1751"
822,"Frontier for Monolith","Part campaign and part systems puzzle, Frontier for Monolith asks 2–6 players players to master Party priorities under risk-loaded pressure. Its Party framework encourages risky pivots, especially once table politics reshape priorities. Economy rails are intentionally unstable: once players trigger threshold events, 6 new scoring hooks reshape optimal lines. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Veteran groups report that Frontier for Monolith shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Cards|Engine Building|Campaign",Party,58.84,4,8,136,"Clockwork Labs","Lena Ortiz",2009,/images/fixtures/game_0822.png,2026-03-24T19:20:51+00:00,2026-03-25T06:22:59+00:00,"-0.5385,-0.0774,0.6776,-0.7368,-0.8696,0.8709,0.401,0.7242"
823,"Trailblazers Clever","Trailblazers Clever frames city-building tension as a living sandbox: each scenario escalates pressure while 1–3 players teams improvise around shifting incentives. By mid-campaign, 4 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Few designs blend Abstract and Engine Building this smoothly while remaining approachable across varied player counts.",,"Engine Building|Cards",Abstract,48.77,4,9,125,"Clockwork Labs","Lena Ortiz",2019,/images/fixtures/game_0823.png,2025-09-12T03:42:41+00:00,2026-03-25T06:22:59+00:00,"-0.8015,-0.8345,-0.9631,-0.1172,0.082,-0.2575,-0.0873,0.7613"
824,"Trailblazers under Horizon","Trailblazers under Horizon opens like a classic Co-op game, then quickly reveals Cards layers that reward long-form table memory. Its Co-op framework encourages risky pivots, especially once table politics reshape priorities. Your group manages scarce economies while chasing milestone bonuses; by chapter 5 the board can contain over 26 modular tiles. A standout mechanic tied to Cards means even safe plans can collapse if opponents read your tempo one round ahead. Win or lose, Trailblazers under Horizon tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,Legacy|Cards,Co-op,23.99,2,8,100,"Clockwork Labs","Akira Flynn",1994,/images/fixtures/game_0824.png,2025-09-05T20:33:27+00:00,2026-03-25T06:22:59+00:00,"0.1789,-0.332,-0.4408,-0.9279,0.229,0.7656,0.1464,0.2505"
825,"Azul under Dominion","Azul under Dominion frames mythic restoration as a living sandbox: each scenario escalates pressure while 1–4 players teams improvise around shifting incentives. Core turns revolve around real-time bursts: commit actions, resolve conflicts, then pivot as event decks introduce 4 escalating complications. If your table likes post-game debriefs, Azul under Dominion will spark them—nearly every finale feels earned, messy, and memorable.",,"Solo|Engine Building|Campaign",Eurogame,42.39,3,8,154,"Clockwork Labs","Nico Valdez",1992,/images/fixtures/game_0825.png,2026-02-07T18:55:13+00:00,2026-03-25T06:22:59+00:00,"0.289,-0.5775,0.1798,-0.1212,-0.2812,-0.3966,-0.6438,0.7841"
826,"Heat: Labyrinth","At its core, Heat: Labyrinth is a Strategy design where Miniatures, Tile Laying, Solo and Legacy mechanisms collide with real-time bursts pacing for 1–3 players groups. Its Strategy framework encourages risky pivots, especially once table politics reshape priorities. Economy rails are intentionally unstable: once players trigger threshold events, 7 new scoring hooks reshape optimal lines. Because scoring vectors drift over time, tables that over-specialize early often get punished once Solo effects begin stacking. Few designs blend Strategy and Solo this smoothly while remaining approachable across varied player counts.",,"Miniatures|Tile Laying|Solo|Legacy",Strategy,20.97,2,7,64,"Indigo Forge","Elliot Mercer",2022,/images/fixtures/game_0826.png,2025-10-27T03:44:57+00:00,2026-03-25T06:22:59+00:00,"0.5067,-0.3337,-0.6831,0.2755,0.1402,-0.5351,-0.0789,0.7274"
827,"Persistent Voyage","Persistent Voyage blends Co-op structure with Engine Building chaos, delivering 60-minute arcs where every decision compounds into later chapters. Map states remain highly legible despite scale; by late game, up to 12 tiles and layered markers support deep positional planning. Few designs blend Co-op and Engine Building this smoothly while remaining approachable across varied player counts.",,"Engine Building|Tile Laying",Co-op,87.41,4,6,167,"Indigo Forge","Marcus Thorne",1999,/images/fixtures/game_0827.png,2025-04-25T11:16:15+00:00,2026-03-25T06:22:59+00:00,"-0.1316,-0.2558,-0.3371,0.7115,-0.9884,-0.0467,-0.3101,-0.7053"
828,"Heat Risky","Heat Risky is a campaign-first Family title for 1–3 players that leans into Cards and Tile Laying and simultaneous planning play. Your group manages risk-loaded economies while chasing milestone bonuses; by chapter 5 the board can contain over 27 modular tiles. Win or lose, Heat Risky tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Cards|Tile Laying",Family,68.14,4,5,121,"Nimbus Games","Nico Valdez",2003,/images/fixtures/game_0828.png,2025-11-24T23:16:24+00:00,2026-03-25T06:22:59+00:00,"0.4345,-0.9322,0.6162,-0.9847,0.7113,0.2693,0.448,0.103"
829,"Inis: Alliance","Inis: Alliance frames frontier diplomacy as a living sandbox: each scenario escalates pressure while 2–5 players teams improvise around shifting incentives. Map states remain highly legible despite scale; by late game, up to 21 tiles and layered markers support deep positional planning. If your table likes post-game debriefs, Inis: Alliance will spark them—nearly every finale feels earned, messy, and memorable.",,"Dice|Tile Laying|Miniatures",Family,76.38,3,6,91,"Indigo Forge","Akira Flynn",1998,/images/fixtures/game_0829.png,2025-10-11T09:20:54+00:00,2026-03-25T06:22:59+00:00,"-0.7333,-0.4107,0.9588,-0.4691,-0.2396,0.5374,0.9789,-0.0742"
830,"Inis Ambitious","Part campaign and part systems puzzle, Inis Ambitious asks 1–3 players players to master Party priorities under scarce pressure. Because scoring vectors drift over time, tables that over-specialize early often get punished once Campaign effects begin stacking. Action windows stay short, but consequence chains run long, especially in sessions around 83 minutes where adaptation beats scripted play. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,Campaign|Dice,Party,71.45,2,8,139,"Arcana Works","Elliot Mercer",2024,/images/fixtures/game_0830.png,2025-11-19T13:53:10+00:00,2026-03-25T06:22:59+00:00,"0.2499,0.1333,-0.1627,0.0675,-0.9917,-0.1897,-0.2013,-0.2984"
831,"Nana Abstract","Part campaign and part systems puzzle, Nana Abstract asks 2–4 players players to master Co-op priorities under swingy pressure. Its Co-op framework encourages risky pivots, especially once table politics reshape priorities. Economy rails are intentionally unstable: once players trigger threshold events, 4 new scoring hooks reshape optimal lines. A standout mechanic tied to Tile Laying means even safe plans can collapse if opponents read your tempo one round ahead. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Tile Laying|Miniatures",Co-op,83.85,2,6,124,"Silver Oak Studio","Lena Ortiz",2006,/images/fixtures/game_0831.png,2025-10-27T00:05:25+00:00,2026-03-25T06:22:59+00:00,"0.0628,0.284,0.8822,0.5254,-0.8727,0.5508,0.4762,-0.5078"
832,"Inis Ethereal","Part campaign and part systems puzzle, Inis Ethereal asks 2–8 players players to master Deck Building priorities under volatile pressure. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Core turns revolve around draft-and-resolve rounds: commit actions, resolve conflicts, then pivot as event decks introduce 4 escalating complications. Veteran groups report that Inis Ethereal shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Legacy|Cards|Engine Building","Deck Building",88.07,2,7,148,"Indigo Forge","Elliot Mercer",2002,/images/fixtures/game_0832.png,2026-01-17T19:07:35+00:00,2026-03-25T06:22:59+00:00,"0.3798,0.0772,-0.9355,-0.041,0.2216,-0.0278,0.8076,-0.7253"
833,"Arena against Conclave","Arena against Conclave is a brain-burner Family title for 2–7 players that leans into Engine Building, Tile Laying, Miniatures and Solo and draft-and-resolve rounds play. Its Family framework encourages risky pivots, especially once table politics reshape priorities. Map states remain highly legible despite scale; by late game, up to 18 tiles and layered markers support deep positional planning. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Engine Building|Tile Laying|Miniatures|Solo",Family,86.32,2,10,92,"Indigo Forge","Lena Ortiz",2013,/images/fixtures/game_0833.png,2026-03-19T17:15:32+00:00,2026-03-25T06:22:59+00:00,"-0.392,-0.2846,0.7754,-0.4387,0.9915,0.2035,-0.8151,-0.6877"
834,"Inis: Odyssey","Inis: Odyssey is a brain-burner Abstract title for 2–7 players that leans into Tile Laying, Dice and Solo and programmed actions play. Because scoring vectors drift over time, tables that over-specialize early often get punished once Solo effects begin stacking. By mid-campaign, 5 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Tile Laying|Dice|Solo",Abstract,27.64,1,9,99,"Nimbus Games","Akira Flynn",1990,/images/fixtures/game_0834.png,2025-12-23T10:07:36+00:00,2026-03-25T06:22:59+00:00,"0.8786,0.7609,-0.1642,-0.1132,0.9172,0.2856,0.421,-0.4275"
835,"Sharp Concord","Sharp Concord frames expedition survival as a living sandbox: each scenario escalates pressure while 1–6 players teams improvise around shifting incentives. Its Co-op framework encourages risky pivots, especially once table politics reshape priorities. Campaign logs track table history, so failed gambits still unlock content; expect up to 6 relic-style upgrades that alter scoring priorities. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Legacy|Miniatures|Dice|Tile Laying",Co-op,56.26,3,8,156,"Silver Oak Studio","Akira Flynn",2016,/images/fixtures/game_0835.png,2025-06-18T08:32:53+00:00,2026-03-25T06:22:59+00:00,"-0.2699,-0.362,-0.5175,0.1978,-0.0844,0.1289,0.654,-0.1838"
836,"Orbit: Dominion","Orbit: Dominion frames political intrigue as a living sandbox: each scenario escalates pressure while 2–7 players teams improvise around shifting incentives. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. By mid-campaign, 3 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Veteran groups report that Orbit: Dominion shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Tile Laying|Cards",Co-op,43.20,1,7,83,"Arcana Works","Marcus Thorne",2003,/images/fixtures/game_0836.png,2025-09-15T07:39:02+00:00,2026-03-25T06:22:59+00:00,"0.8846,-0.9098,-0.6719,0.5996,-0.3978,-0.6162,-0.1975,-0.3568"
837,"Crimson Ego","Built around Thematic systems, Crimson Ego pushes Legacy choices across 14 linked sessions and rewards tables that enjoy frontier diplomacy. Its Thematic framework encourages risky pivots, especially once table politics reshape priorities. Round structure forces meaningful tradeoffs between tempo and efficiency; over 6 chapters, even small resource leaks become strategic liabilities. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,Miniatures|Legacy,Thematic,80.31,1,8,40,"Clockwork Labs","Elliot Mercer",2010,/images/fixtures/game_0837.png,2025-11-18T06:35:54+00:00,2026-03-25T06:22:59+00:00,"0.4431,-0.1781,0.8335,-0.2248,0.8887,0.3724,0.6891,-0.8978"
